########################################
# format of text file
# nL    atom_type    atom_number    ke_i    ke_cut    u    v    w
# n+1S    atom_type    atom_number    ke_i    ke_cut    r    p    t
########################################
306S, ga, 34, 10, 100, 1.0, 150.0, 127.5
154S, n, 35, 10, 100, 1.0, 30.0, 67.5
155S, n, 35, 10, 100, 1.0, 37.5, 67.5
156S, n, 35, 10, 100, 1.0, 45.0, 67.5
157S, n, 35, 10, 100, 1.0, 52.5, 67.5
158S, n, 35, 10, 100, 1.0, 60.0, 67.5
159S, n, 35, 10, 100, 1.0, 67.5, 67.5
160S, n, 35, 10, 100, 1.0, 75.0, 67.5
161S, n, 35, 10, 100, 1.0, 82.5, 67.5
162S, n, 35, 10, 100, 1.0, 90.0, 67.5
163S, n, 35, 10, 100, 1.0, 97.5, 67.5
164S, n, 35, 10, 100, 1.0, 105.0, 67.5
165S, n, 35, 10, 100, 1.0, 112.5, 67.5
166S, n, 35, 10, 100, 1.0, 120.0, 67.5
167S, n, 35, 10, 100, 1.0, 127.5, 67.5
168S, n, 35, 10, 100, 1.0, 135.0, 67.5
169S, n, 35, 10, 100, 1.0, 142.5, 67.5
170S, n, 35, 10, 100, 1.0, 150.0, 67.5
171S, n, 35, 10, 100, 1.0, 30.0, 75.0
172S, n, 35, 10, 100, 1.0, 37.5, 75.0
173S, n, 35, 10, 100, 1.0, 45.0, 75.0
174S, n, 35, 10, 100, 1.0, 52.5, 75.0
175S, n, 35, 10, 100, 1.0, 60.0, 75.0
176S, n, 35, 10, 100, 1.0, 67.5, 75.0
177S, n, 35, 10, 100, 1.0, 75.0, 75.0
178S, n, 35, 10, 100, 1.0, 82.5, 75.0
179S, n, 35, 10, 100, 1.0, 90.0, 75.0
180S, n, 35, 10, 100, 1.0, 97.5, 75.0
181S, n, 35, 10, 100, 1.0, 105.0, 75.0
182S, n, 35, 10, 100, 1.0, 112.5, 75.0
183S, n, 35, 10, 100, 1.0, 120.0, 75.0
184S, n, 35, 10, 100, 1.0, 127.5, 75.0
185S, n, 35, 10, 100, 1.0, 135.0, 75.0
186S, n, 35, 10, 100, 1.0, 142.5, 75.0
187S, n, 35, 10, 100, 1.0, 150.0, 75.0
188S, n, 35, 10, 100, 1.0, 30.0, 82.5
189S, n, 35, 10, 100, 1.0, 37.5, 82.5
190S, n, 35, 10, 100, 1.0, 45.0, 82.5
191S, n, 35, 10, 100, 1.0, 52.5, 82.5
192S, n, 35, 10, 100, 1.0, 60.0, 82.5
193S, n, 35, 10, 100, 1.0, 67.5, 82.5
194S, n, 35, 10, 100, 1.0, 75.0, 82.5
195S, n, 35, 10, 100, 1.0, 82.5, 82.5
196S, n, 35, 10, 100, 1.0, 90.0, 82.5
197S, n, 35, 10, 100, 1.0, 97.5, 82.5
198S, n, 35, 10, 100, 1.0, 105.0, 82.5
199S, n, 35, 10, 100, 1.0, 112.5, 82.5
200S, n, 35, 10, 100, 1.0, 120.0, 82.5
201S, n, 35, 10, 100, 1.0, 127.5, 82.5
202S, n, 35, 10, 100, 1.0, 135.0, 82.5
203S, n, 35, 10, 100, 1.0, 142.5, 82.5
204S, n, 35, 10, 100, 1.0, 150.0, 82.5
205S, n, 35, 10, 100, 1.0, 30.0, 90.0
206S, n, 35, 10, 100, 1.0, 37.5, 90.0
207S, n, 35, 10, 100, 1.0, 45.0, 90.0
208S, n, 35, 10, 100, 1.0, 52.5, 90.0
209S, n, 35, 10, 100, 1.0, 60.0, 90.0
210S, n, 35, 10, 100, 1.0, 67.5, 90.0
211S, n, 35, 10, 100, 1.0, 75.0, 90.0
212S, n, 35, 10, 100, 1.0, 82.5, 90.0
213S, n, 35, 10, 100, 1.0, 90.0, 90.0
214S, n, 35, 10, 100, 1.0, 97.5, 90.0
215S, n, 35, 10, 100, 1.0, 105.0, 90.0
216S, n, 35, 10, 100, 1.0, 112.5, 90.0
217S, n, 35, 10, 100, 1.0, 120.0, 90.0
218S, n, 35, 10, 100, 1.0, 127.5, 90.0
219S, n, 35, 10, 100, 1.0, 135.0, 90.0
220S, n, 35, 10, 100, 1.0, 142.5, 90.0
221S, n, 35, 10, 100, 1.0, 150.0, 90.0
222S, n, 35, 10, 100, 1.0, 30.0, 97.5
223S, n, 35, 10, 100, 1.0, 37.5, 97.5
224S, n, 35, 10, 100, 1.0, 45.0, 97.5
225S, n, 35, 10, 100, 1.0, 52.5, 97.5
226S, n, 35, 10, 100, 1.0, 60.0, 97.5
227S, n, 35, 10, 100, 1.0, 67.5, 97.5
228S, n, 35, 10, 100, 1.0, 75.0, 97.5
229S, n, 35, 10, 100, 1.0, 82.5, 97.5
230S, n, 35, 10, 100, 1.0, 90.0, 97.5
231S, n, 35, 10, 100, 1.0, 97.5, 97.5
232S, n, 35, 10, 100, 1.0, 105.0, 97.5
233S, n, 35, 10, 100, 1.0, 112.5, 97.5
234S, n, 35, 10, 100, 1.0, 120.0, 97.5
235S, n, 35, 10, 100, 1.0, 127.5, 97.5
236S, n, 35, 10, 100, 1.0, 135.0, 97.5
237S, n, 35, 10, 100, 1.0, 142.5, 97.5
238S, n, 35, 10, 100, 1.0, 150.0, 97.5
239S, n, 35, 10, 100, 1.0, 30.0, 105.0
240S, n, 35, 10, 100, 1.0, 37.5, 105.0
241S, n, 35, 10, 100, 1.0, 45.0, 105.0
242S, n, 35, 10, 100, 1.0, 52.5, 105.0
243S, n, 35, 10, 100, 1.0, 60.0, 105.0
244S, n, 35, 10, 100, 1.0, 67.5, 105.0
245S, n, 35, 10, 100, 1.0, 75.0, 105.0
246S, n, 35, 10, 100, 1.0, 82.5, 105.0
247S, n, 35, 10, 100, 1.0, 90.0, 105.0
248S, n, 35, 10, 100, 1.0, 97.5, 105.0
249S, n, 35, 10, 100, 1.0, 105.0, 105.0
250S, n, 35, 10, 100, 1.0, 112.5, 105.0
251S, n, 35, 10, 100, 1.0, 120.0, 105.0
252S, n, 35, 10, 100, 1.0, 127.5, 105.0
253S, n, 35, 10, 100, 1.0, 135.0, 105.0
254S, n, 35, 10, 100, 1.0, 142.5, 105.0
255S, n, 35, 10, 100, 1.0, 150.0, 105.0
256S, n, 35, 10, 100, 1.0, 30.0, 112.5
257S, n, 35, 10, 100, 1.0, 37.5, 112.5
258S, n, 35, 10, 100, 1.0, 45.0, 112.5
259S, n, 35, 10, 100, 1.0, 52.5, 112.5
260S, n, 35, 10, 100, 1.0, 60.0, 112.5
261S, n, 35, 10, 100, 1.0, 67.5, 112.5
262S, n, 35, 10, 100, 1.0, 75.0, 112.5
263S, n, 35, 10, 100, 1.0, 82.5, 112.5
264S, n, 35, 10, 100, 1.0, 90.0, 112.5
265S, n, 35, 10, 100, 1.0, 97.5, 112.5
266S, n, 35, 10, 100, 1.0, 105.0, 112.5
267S, n, 35, 10, 100, 1.0, 112.5, 112.5
268S, n, 35, 10, 100, 1.0, 120.0, 112.5
269S, n, 35, 10, 100, 1.0, 127.5, 112.5
270S, n, 35, 10, 100, 1.0, 135.0, 112.5
271S, n, 35, 10, 100, 1.0, 142.5, 112.5
272S, n, 35, 10, 100, 1.0, 150.0, 112.5
273S, n, 35, 10, 100, 1.0, 30.0, 120.0
274S, n, 35, 10, 100, 1.0, 37.5, 120.0
275S, n, 35, 10, 100, 1.0, 45.0, 120.0
276S, n, 35, 10, 100, 1.0, 52.5, 120.0
277S, n, 35, 10, 100, 1.0, 60.0, 120.0
278S, n, 35, 10, 100, 1.0, 67.5, 120.0
279S, n, 35, 10, 100, 1.0, 75.0, 120.0
280S, n, 35, 10, 100, 1.0, 82.5, 120.0
281S, n, 35, 10, 100, 1.0, 90.0, 120.0
282S, n, 35, 10, 100, 1.0, 97.5, 120.0
283S, n, 35, 10, 100, 1.0, 105.0, 120.0
284S, n, 35, 10, 100, 1.0, 112.5, 120.0
285S, n, 35, 10, 100, 1.0, 120.0, 120.0
286S, n, 35, 10, 100, 1.0, 127.5, 120.0
287S, n, 35, 10, 100, 1.0, 135.0, 120.0
288S, n, 35, 10, 100, 1.0, 142.5, 120.0
289S, n, 35, 10, 100, 1.0, 150.0, 120.0
290S, n, 35, 10, 100, 1.0, 30.0, 127.5
291S, n, 35, 10, 100, 1.0, 37.5, 127.5
292S, n, 35, 10, 100, 1.0, 45.0, 127.5
293S, n, 35, 10, 100, 1.0, 52.5, 127.5
294S, n, 35, 10, 100, 1.0, 60.0, 127.5
295S, n, 35, 10, 100, 1.0, 67.5, 127.5
296S, n, 35, 10, 100, 1.0, 75.0, 127.5
297S, n, 35, 10, 100, 1.0, 82.5, 127.5
298S, n, 35, 10, 100, 1.0, 90.0, 127.5
299S, n, 35, 10, 100, 1.0, 97.5, 127.5
300S, n, 35, 10, 100, 1.0, 105.0, 127.5
301S, n, 35, 10, 100, 1.0, 112.5, 127.5
302S, n, 35, 10, 100, 1.0, 120.0, 127.5
303S, n, 35, 10, 100, 1.0, 127.5, 127.5
304S, n, 35, 10, 100, 1.0, 135.0, 127.5
305S, n, 35, 10, 100, 1.0, 142.5, 127.5
306S, n, 35, 10, 100, 1.0, 150.0, 127.5
307S, ga, 34, 10, 100, 1.0, 30.0, 135.0
308S, ga, 34, 10, 100, 1.0, 37.5, 135.0
309S, ga, 34, 10, 100, 1.0, 45.0, 135.0
310S, ga, 34, 10, 100, 1.0, 52.5, 135.0
311S, ga, 34, 10, 100, 1.0, 60.0, 135.0
312S, ga, 34, 10, 100, 1.0, 67.5, 135.0
313S, ga, 34, 10, 100, 1.0, 75.0, 135.0
314S, ga, 34, 10, 100, 1.0, 82.5, 135.0
315S, ga, 34, 10, 100, 1.0, 90.0, 135.0
316S, ga, 34, 10, 100, 1.0, 97.5, 135.0
317S, ga, 34, 10, 100, 1.0, 105.0, 135.0
318S, ga, 34, 10, 100, 1.0, 112.5, 135.0
319S, ga, 34, 10, 100, 1.0, 120.0, 135.0
320S, ga, 34, 10, 100, 1.0, 127.5, 135.0
321S, ga, 34, 10, 100, 1.0, 135.0, 135.0
322S, ga, 34, 10, 100, 1.0, 142.5, 135.0
323S, ga, 34, 10, 100, 1.0, 150.0, 135.0
324S, ga, 34, 10, 100, 1.0, 30.0, 142.5
325S, ga, 34, 10, 100, 1.0, 37.5, 142.5
326S, ga, 34, 10, 100, 1.0, 45.0, 142.5
327S, ga, 34, 10, 100, 1.0, 52.5, 142.5
328S, ga, 34, 10, 100, 1.0, 60.0, 142.5
329S, ga, 34, 10, 100, 1.0, 67.5, 142.5
330S, ga, 34, 10, 100, 1.0, 75.0, 142.5
331S, ga, 34, 10, 100, 1.0, 82.5, 142.5
332S, ga, 34, 10, 100, 1.0, 90.0, 142.5
333S, ga, 34, 10, 100, 1.0, 97.5, 142.5
334S, ga, 34, 10, 100, 1.0, 105.0, 142.5
335S, ga, 34, 10, 100, 1.0, 112.5, 142.5
336S, ga, 34, 10, 100, 1.0, 120.0, 142.5
337S, ga, 34, 10, 100, 1.0, 127.5, 142.5
338S, ga, 34, 10, 100, 1.0, 135.0, 142.5
339S, ga, 34, 10, 100, 1.0, 142.5, 142.5
340S, ga, 34, 10, 100, 1.0, 150.0, 142.5
341S, ga, 34, 10, 100, 1.0, 30.0, 150.0
342S, ga, 34, 10, 100, 1.0, 37.5, 150.0
343S, ga, 34, 10, 100, 1.0, 45.0, 150.0
344S, ga, 34, 10, 100, 1.0, 52.5, 150.0
345S, ga, 34, 10, 100, 1.0, 60.0, 150.0
346S, ga, 34, 10, 100, 1.0, 67.5, 150.0
347S, ga, 34, 10, 100, 1.0, 75.0, 150.0
348S, ga, 34, 10, 100, 1.0, 82.5, 150.0
349S, ga, 34, 10, 100, 1.0, 90.0, 150.0
350S, ga, 34, 10, 100, 1.0, 97.5, 150.0
351S, ga, 34, 10, 100, 1.0, 105.0, 150.0
352S, ga, 34, 10, 100, 1.0, 112.5, 150.0
353S, ga, 34, 10, 100, 1.0, 120.0, 150.0
354S, ga, 34, 10, 100, 1.0, 127.5, 150.0
355S, ga, 34, 10, 100, 1.0, 135.0, 150.0
356S, ga, 34, 10, 100, 1.0, 142.5, 150.0
357S, ga, 34, 10, 100, 1.0, 150.0, 150.0
358S, ga, 34, 10, 100, 1.0, 30.0, 157.5
359S, ga, 34, 10, 100, 1.0, 37.5, 157.5
360S, ga, 34, 10, 100, 1.0, 45.0, 157.5
361S, ga, 34, 10, 100, 1.0, 52.5, 157.5
362S, ga, 34, 10, 100, 1.0, 60.0, 157.5
363S, ga, 34, 10, 100, 1.0, 67.5, 157.5
364S, ga, 34, 10, 100, 1.0, 75.0, 157.5
365S, ga, 34, 10, 100, 1.0, 82.5, 157.5
366S, ga, 34, 10, 100, 1.0, 90.0, 157.5
367S, ga, 34, 10, 100, 1.0, 97.5, 157.5
368S, ga, 34, 10, 100, 1.0, 105.0, 157.5
369S, ga, 34, 10, 100, 1.0, 112.5, 157.5
370S, ga, 34, 10, 100, 1.0, 120.0, 157.5
371S, ga, 34, 10, 100, 1.0, 127.5, 157.5
372S, ga, 34, 10, 100, 1.0, 135.0, 157.5
373S, ga, 34, 10, 100, 1.0, 142.5, 157.5
374S, ga, 34, 10, 100, 1.0, 150.0, 157.5
375S, ga, 34, 10, 100, 1.0, 30.0, 165.0
376S, ga, 34, 10, 100, 1.0, 37.5, 165.0
377S, ga, 34, 10, 100, 1.0, 45.0, 165.0
378S, ga, 34, 10, 100, 1.0, 52.5, 165.0
379S, ga, 34, 10, 100, 1.0, 60.0, 165.0
380S, ga, 34, 10, 100, 1.0, 67.5, 165.0
381S, ga, 34, 10, 100, 1.0, 75.0, 165.0
382S, ga, 34, 10, 100, 1.0, 82.5, 165.0
383S, ga, 34, 10, 100, 1.0, 90.0, 165.0
384S, ga, 34, 10, 100, 1.0, 97.5, 165.0
385S, ga, 34, 10, 100, 1.0, 105.0, 165.0
386S, ga, 34, 10, 100, 1.0, 112.5, 165.0
387S, ga, 34, 10, 100, 1.0, 120.0, 165.0
388S, ga, 34, 10, 100, 1.0, 127.5, 165.0
389S, ga, 34, 10, 100, 1.0, 135.0, 165.0
390S, ga, 34, 10, 100, 1.0, 142.5, 165.0
391S, ga, 34, 10, 100, 1.0, 150.0, 165.0
392S, ga, 34, 10, 100, 1.0, 30.0, 172.5
393S, ga, 34, 10, 100, 1.0, 37.5, 172.5
394S, ga, 34, 10, 100, 1.0, 45.0, 172.5
395S, ga, 34, 10, 100, 1.0, 52.5, 172.5
396S, ga, 34, 10, 100, 1.0, 60.0, 172.5
397S, ga, 34, 10, 100, 1.0, 67.5, 172.5
398S, ga, 34, 10, 100, 1.0, 75.0, 172.5
399S, ga, 34, 10, 100, 1.0, 82.5, 172.5
400S, ga, 34, 10, 100, 1.0, 90.0, 172.5
401S, ga, 34, 10, 100, 1.0, 97.5, 172.5
402S, ga, 34, 10, 100, 1.0, 105.0, 172.5
403S, ga, 34, 10, 100, 1.0, 112.5, 172.5
404S, ga, 34, 10, 100, 1.0, 120.0, 172.5
405S, ga, 34, 10, 100, 1.0, 127.5, 172.5
406S, ga, 34, 10, 100, 1.0, 135.0, 172.5
407S, ga, 34, 10, 100, 1.0, 142.5, 172.5
408S, ga, 34, 10, 100, 1.0, 150.0, 172.5
409S, ga, 34, 10, 100, 1.0, 30.0, 180.0
410S, ga, 34, 10, 100, 1.0, 37.5, 180.0
411S, ga, 34, 10, 100, 1.0, 45.0, 180.0
412S, ga, 34, 10, 100, 1.0, 52.5, 180.0
413S, ga, 34, 10, 100, 1.0, 60.0, 180.0
414S, ga, 34, 10, 100, 1.0, 67.5, 180.0
415S, ga, 34, 10, 100, 1.0, 75.0, 180.0
416S, ga, 34, 10, 100, 1.0, 82.5, 180.0
417S, ga, 34, 10, 100, 1.0, 90.0, 180.0
418S, ga, 34, 10, 100, 1.0, 97.5, 180.0
419S, ga, 34, 10, 100, 1.0, 105.0, 180.0
420S, ga, 34, 10, 100, 1.0, 112.5, 180.0
421S, ga, 34, 10, 100, 1.0, 120.0, 180.0
422S, ga, 34, 10, 100, 1.0, 127.5, 180.0
423S, ga, 34, 10, 100, 1.0, 135.0, 180.0
424S, ga, 34, 10, 100, 1.0, 142.5, 180.0
425S, ga, 34, 10, 100, 1.0, 150.0, 180.0
370S, ga, 34, 10, 100, 1.0, 120.0, 157.5
307S, n, 35, 10, 100, 1.0, 30.0, 135.0
308S, n, 35, 10, 100, 1.0, 37.5, 135.0
309S, n, 35, 10, 100, 1.0, 45.0, 135.0
310S, n, 35, 10, 100, 1.0, 52.5, 135.0
311S, n, 35, 10, 100, 1.0, 60.0, 135.0
312S, n, 35, 10, 100, 1.0, 67.5, 135.0
313S, n, 35, 10, 100, 1.0, 75.0, 135.0
314S, n, 35, 10, 100, 1.0, 82.5, 135.0
315S, n, 35, 10, 100, 1.0, 90.0, 135.0
316S, n, 35, 10, 100, 1.0, 97.5, 135.0
317S, n, 35, 10, 100, 1.0, 105.0, 135.0
318S, n, 35, 10, 100, 1.0, 112.5, 135.0
319S, n, 35, 10, 100, 1.0, 120.0, 135.0
320S, n, 35, 10, 100, 1.0, 127.5, 135.0
321S, n, 35, 10, 100, 1.0, 135.0, 135.0
322S, n, 35, 10, 100, 1.0, 142.5, 135.0
323S, n, 35, 10, 100, 1.0, 150.0, 135.0
324S, n, 35, 10, 100, 1.0, 30.0, 142.5
325S, n, 35, 10, 100, 1.0, 37.5, 142.5
326S, n, 35, 10, 100, 1.0, 45.0, 142.5
327S, n, 35, 10, 100, 1.0, 52.5, 142.5
328S, n, 35, 10, 100, 1.0, 60.0, 142.5
329S, n, 35, 10, 100, 1.0, 67.5, 142.5
330S, n, 35, 10, 100, 1.0, 75.0, 142.5
331S, n, 35, 10, 100, 1.0, 82.5, 142.5
332S, n, 35, 10, 100, 1.0, 90.0, 142.5
333S, n, 35, 10, 100, 1.0, 97.5, 142.5
334S, n, 35, 10, 100, 1.0, 105.0, 142.5
335S, n, 35, 10, 100, 1.0, 112.5, 142.5
336S, n, 35, 10, 100, 1.0, 120.0, 142.5
337S, n, 35, 10, 100, 1.0, 127.5, 142.5
338S, n, 35, 10, 100, 1.0, 135.0, 142.5
339S, n, 35, 10, 100, 1.0, 142.5, 142.5
340S, n, 35, 10, 100, 1.0, 150.0, 142.5
341S, n, 35, 10, 100, 1.0, 30.0, 150.0
342S, n, 35, 10, 100, 1.0, 37.5, 150.0
343S, n, 35, 10, 100, 1.0, 45.0, 150.0
344S, n, 35, 10, 100, 1.0, 52.5, 150.0
345S, n, 35, 10, 100, 1.0, 60.0, 150.0
346S, n, 35, 10, 100, 1.0, 67.5, 150.0
347S, n, 35, 10, 100, 1.0, 75.0, 150.0
348S, n, 35, 10, 100, 1.0, 82.5, 150.0
349S, n, 35, 10, 100, 1.0, 90.0, 150.0
350S, n, 35, 10, 100, 1.0, 97.5, 150.0
351S, n, 35, 10, 100, 1.0, 105.0, 150.0
352S, n, 35, 10, 100, 1.0, 112.5, 150.0
353S, n, 35, 10, 100, 1.0, 120.0, 150.0
354S, n, 35, 10, 100, 1.0, 127.5, 150.0
355S, n, 35, 10, 100, 1.0, 135.0, 150.0
356S, n, 35, 10, 100, 1.0, 142.5, 150.0
357S, n, 35, 10, 100, 1.0, 150.0, 150.0
358S, n, 35, 10, 100, 1.0, 30.0, 157.5
359S, n, 35, 10, 100, 1.0, 37.5, 157.5
360S, n, 35, 10, 100, 1.0, 45.0, 157.5
361S, n, 35, 10, 100, 1.0, 52.5, 157.5
362S, n, 35, 10, 100, 1.0, 60.0, 157.5
363S, n, 35, 10, 100, 1.0, 67.5, 157.5
364S, n, 35, 10, 100, 1.0, 75.0, 157.5
365S, n, 35, 10, 100, 1.0, 82.5, 157.5
366S, n, 35, 10, 100, 1.0, 90.0, 157.5
367S, n, 35, 10, 100, 1.0, 97.5, 157.5
368S, n, 35, 10, 100, 1.0, 105.0, 157.5
369S, n, 35, 10, 100, 1.0, 112.5, 157.5
370S, n, 35, 10, 100, 1.0, 120.0, 157.5
371S, n, 35, 10, 100, 1.0, 127.5, 157.5
372S, n, 35, 10, 100, 1.0, 135.0, 157.5
373S, n, 35, 10, 100, 1.0, 142.5, 157.5
374S, n, 35, 10, 100, 1.0, 150.0, 157.5
375S, n, 35, 10, 100, 1.0, 30.0, 165.0
376S, n, 35, 10, 100, 1.0, 37.5, 165.0
377S, n, 35, 10, 100, 1.0, 45.0, 165.0
378S, n, 35, 10, 100, 1.0, 52.5, 165.0
379S, n, 35, 10, 100, 1.0, 60.0, 165.0
380S, n, 35, 10, 100, 1.0, 67.5, 165.0
381S, n, 35, 10, 100, 1.0, 75.0, 165.0
382S, n, 35, 10, 100, 1.0, 82.5, 165.0
383S, n, 35, 10, 100, 1.0, 90.0, 165.0
384S, n, 35, 10, 100, 1.0, 97.5, 165.0
385S, n, 35, 10, 100, 1.0, 105.0, 165.0
386S, n, 35, 10, 100, 1.0, 112.5, 165.0
387S, n, 35, 10, 100, 1.0, 120.0, 165.0
388S, n, 35, 10, 100, 1.0, 127.5, 165.0
389S, n, 35, 10, 100, 1.0, 135.0, 165.0
390S, n, 35, 10, 100, 1.0, 142.5, 165.0
391S, n, 35, 10, 100, 1.0, 150.0, 165.0
392S, n, 35, 10, 100, 1.0, 30.0, 172.5
393S, n, 35, 10, 100, 1.0, 37.5, 172.5
394S, n, 35, 10, 100, 1.0, 45.0, 172.5
395S, n, 35, 10, 100, 1.0, 52.5, 172.5
396S, n, 35, 10, 100, 1.0, 60.0, 172.5
397S, n, 35, 10, 100, 1.0, 67.5, 172.5
398S, n, 35, 10, 100, 1.0, 75.0, 172.5
399S, n, 35, 10, 100, 1.0, 82.5, 172.5
400S, n, 35, 10, 100, 1.0, 90.0, 172.5
401S, n, 35, 10, 100, 1.0, 97.5, 172.5
402S, n, 35, 10, 100, 1.0, 105.0, 172.5
403S, n, 35, 10, 100, 1.0, 112.5, 172.5
404S, n, 35, 10, 100, 1.0, 120.0, 172.5
405S, n, 35, 10, 100, 1.0, 127.5, 172.5
406S, n, 35, 10, 100, 1.0, 135.0, 172.5
407S, n, 35, 10, 100, 1.0, 142.5, 172.5
408S, n, 35, 10, 100, 1.0, 150.0, 172.5
409S, n, 35, 10, 100, 1.0, 30.0, 180.0
410S, n, 35, 10, 100, 1.0, 37.5, 180.0
411S, n, 35, 10, 100, 1.0, 45.0, 180.0
412S, n, 35, 10, 100, 1.0, 52.5, 180.0
413S, n, 35, 10, 100, 1.0, 60.0, 180.0
414S, n, 35, 10, 100, 1.0, 67.5, 180.0
415S, n, 35, 10, 100, 1.0, 75.0, 180.0
416S, n, 35, 10, 100, 1.0, 82.5, 180.0
417S, n, 35, 10, 100, 1.0, 90.0, 180.0
418S, n, 35, 10, 100, 1.0, 97.5, 180.0
419S, n, 35, 10, 100, 1.0, 105.0, 180.0
420S, n, 35, 10, 100, 1.0, 112.5, 180.0
421S, n, 35, 10, 100, 1.0, 120.0, 180.0
422S, n, 35, 10, 100, 1.0, 127.5, 180.0
423S, n, 35, 10, 100, 1.0, 135.0, 180.0
424S, n, 35, 10, 100, 1.0, 142.5, 180.0
425S, n, 35, 10, 100, 1.0, 150.0, 180.0
100S, n, 35, 10, 100, 1.0, 135.0, 37.5
103S, n, 35, 10, 100, 1.0, 30.0, 45.0
108S, ga, 34, 10, 100, 1.0, 67.5, 45.0
109S, ga, 34, 10, 100, 1.0, 75.0, 45.0
10S, ga, 34, 10, 100, 1.0, 97.5, 0.0
10S, n, 35, 10, 100, 1.0, 97.5, 0.0
113S, ga, 34, 10, 100, 1.0, 105.0, 45.0
114S, ga, 34, 10, 100, 1.0, 112.5, 45.0
119S, n, 35, 10, 100, 1.0, 150.0, 45.0
11S, ga, 34, 10, 100, 1.0, 105.0, 0.0
11S, n, 35, 10, 100, 1.0, 105.0, 0.0
120S, ga, 34, 10, 100, 1.0, 30.0, 52.5
120S, n, 35, 10, 100, 1.0, 30.0, 52.5
121S, n, 35, 10, 100, 1.0, 37.5, 52.5
122S, n, 35, 10, 100, 1.0, 45.0, 52.5
124S, ga, 34, 10, 100, 1.0, 60.0, 52.5
126S, ga, 34, 10, 100, 1.0, 75.0, 52.5
12S, ga, 34, 10, 100, 1.0, 112.5, 0.0
12S, n, 35, 10, 100, 1.0, 112.5, 0.0
130S, ga, 34, 10, 100, 1.0, 105.0, 52.5
132S, ga, 34, 10, 100, 1.0, 120.0, 52.5
134S, n, 35, 10, 100, 1.0, 135.0, 52.5
135S, n, 35, 10, 100, 1.0, 142.5, 52.5
136S, ga, 34, 10, 100, 1.0, 150.0, 52.5
136S, n, 35, 10, 100, 1.0, 150.0, 52.5
139S, n, 35, 10, 100, 1.0, 45.0, 60.0
13S, ga, 34, 10, 100, 1.0, 120.0, 0.0
13S, n, 35, 10, 100, 1.0, 120.0, 0.0
14S, ga, 34, 10, 100, 1.0, 127.5, 0.0
14S, n, 35, 10, 100, 1.0, 127.5, 0.0
151S, n, 35, 10, 100, 1.0, 135.0, 60.0
155S, n, 35, 10, 100, 1.0, 37.5, 67.5
157S, ga, 34, 10, 100, 1.0, 52.5, 67.5
15S, ga, 34, 10, 100, 1.0, 135.0, 0.0
15S, n, 35, 10, 100, 1.0, 135.0, 0.0
167S, ga, 34, 10, 100, 1.0, 127.5, 67.5
169S, n, 35, 10, 100, 1.0, 142.5, 67.5
16S, ga, 34, 10, 100, 1.0, 142.5, 0.0
16S, n, 35, 10, 100, 1.0, 142.5, 0.0
172S, ga, 34, 10, 100, 1.0, 37.5, 75.0
173S, ga, 34, 10, 100, 1.0, 45.0, 75.0
173S, n, 35, 10, 100, 1.0, 45.0, 75.0
174S, ga, 34, 10, 100, 1.0, 52.5, 75.0
175S, ga, 34, 10, 100, 1.0, 60.0, 75.0
175S, n, 35, 10, 100, 1.0, 60.0, 75.0
177S, n, 35, 10, 100, 1.0, 75.0, 75.0
17S, ga, 34, 10, 100, 1.0, 150.0, 0.0
17S, n, 35, 10, 100, 1.0, 150.0, 0.0
181S, n, 35, 10, 100, 1.0, 105.0, 75.0
183S, ga, 34, 10, 100, 1.0, 120.0, 75.0
183S, n, 35, 10, 100, 1.0, 120.0, 75.0
185S, n, 35, 10, 100, 1.0, 135.0, 75.0
189S, n, 35, 10, 100, 1.0, 37.5, 82.5
192S, ga, 34, 10, 100, 1.0, 60.0, 82.5
193S, ga, 34, 10, 100, 1.0, 67.5, 82.5
194S, ga, 34, 10, 100, 1.0, 75.0, 82.5
198S, ga, 34, 10, 100, 1.0, 105.0, 82.5
199S, ga, 34, 10, 100, 1.0, 112.5, 82.5
19S, n, 35, 10, 100, 1.0, 37.5, 7.5
1S, ga, 34, 10, 100, 1.0, 30.0, 0.0
1S, n, 35, 10, 100, 1.0, 30.0, 0.0
200S, ga, 34, 10, 100, 1.0, 120.0, 82.5
203S, n, 35, 10, 100, 1.0, 142.5, 82.5
20S, n, 35, 10, 100, 1.0, 45.0, 7.5
211S, ga, 34, 10, 100, 1.0, 75.0, 90.0
215S, ga, 34, 10, 100, 1.0, 105.0, 90.0
217S, ga, 34, 10, 100, 1.0, 120.0, 90.0
21S, n, 35, 10, 100, 1.0, 52.5, 7.5
220S, ga, 34, 10, 100, 1.0, 142.5, 90.0
225S, ga, 34, 10, 100, 1.0, 52.5, 97.5
226S, ga, 34, 10, 100, 1.0, 60.0, 97.5
23S, ga, 34, 10, 100, 1.0, 67.5, 7.5
241S, n, 35, 10, 100, 1.0, 45.0, 105.0
24S, ga, 34, 10, 100, 1.0, 75.0, 7.5
253S, n, 35, 10, 100, 1.0, 135.0, 105.0
258S, n, 35, 10, 100, 1.0, 45.0, 112.5
259S, n, 35, 10, 100, 1.0, 52.5, 112.5
262S, n, 35, 10, 100, 1.0, 75.0, 112.5
269S, n, 35, 10, 100, 1.0, 127.5, 112.5
270S, n, 35, 10, 100, 1.0, 135.0, 112.5
276S, n, 35, 10, 100, 1.0, 52.5, 120.0
